Date,AAPL-US,ABBV-US,ABT-US,ACN-US,ADBE-US,AIG-US,AMD-US,AMGN-US,AMT-US,AMZN-US,AVGO-US,AXP-US,BA-US,BAC-US,BK-US,BKNG-US,BLK-US,BMY-US,BRK.B-US,C-US,CAT-US,CL-US,CMCSA-US,COF-US,COP-US,COST-US,CRM-US,CSCO-US,CVS-US,CVX-US,DE-US,DHR-US,DIS-US,DUK-US,EMR-US,FDX-US,GD-US,GE-US,GILD-US,GM-US,GOOG-US,GOOGL-US,GS-US,HD-US,HON-US,IBM-US,INTC-US,INTU-US,ISRG-US,JNJ-US,JPM-US,KO-US,LIN-US,LLY-US,LMT-US,LOW-US,MA-US,MCD-US,MDLZ-US,MDT-US,MET-US,META-US,MMM-US,MO-US,MRK-US,MS-US,MSFT-US,NEE-US,NFLX-US,NKE-US,NOW-US,NVDA-US,ORCL-US,PEP-US,PFE-US,PG-US,PLTR-US,PM-US,PYPL-US,QCOM-US,RTX-US,SBUX-US,SCHW-US,SO-US,SPG-US,T-US,TGT-US,TMO-US,TMUS-US,TSLA-US,TXN-US,UBER-US,UNH-US,UNP-US,UPS-US,USB-US,V-US,VZ-US,WFC-US,WMT-US,XOM-US
2024-02-16,0.0,0.01270490804692221,0.0,0.0,7.619908477042475e-19,0.0,1.3311969882591374e-18,0.014466954041014208,0.0,0.0564250297497201,3.82520087334321e-19,2.2027241708778103e-19,0.0,1.1011866822322534e-18,3.0493269643944227e-21,0.0,1.6731760972632998e-18,0.045001537574746106,0.013007587245864288,4.096251416464586e-19,0.0,0.07794505337367212,0.009876487257344876,0.0,1.389572541513682e-19,0.016392420455615456,1.656796528372201e-19,3.469446951953614e-18,0.0,8.975161192649356e-19,0.0,6.535706304556971e-19,3.731330048085216e-20,0.00015987998469793542,4.638352502707338e-19,3.82520087334321e-19,2.198897614614953e-19,0.0,0.07642265074717881,0.0,0.009046839773122617,0.006635950320257446,3.354688979143659e-19,5.18045358895009e-19,4.638352502707338e-19,0.0034784744769065907,1.3857459852508249e-19,0.0,6.264655761435594e-19,0.058263553918521956,3.2830997871004576e-19,0.0,0.0,0.005823380172538974,0.0009017185470179276,7.077807390799723e-19,6.264655761435594e-19,0.029466564507064405,0.015690157336791688,4.638352502707338e-19,1.3857459852508249e-19,0.007053742397035595,0.0,0.03609456163645999,0.10654169650440885,9.788312822013485e-19,0.00227875535652768,0.0,0.0,1.1146954421294488e-19,2.0245156422963535e-19,7.619908477042475e-19,0.03663221376494447,0.024613927107561318,0.013112652145320137,0.04451094017333959,,0.0,0.0,2.198897614614953e-19,,1.9316736277564347e-19,1.3857459852508249e-19,0.0,0.0,0.020553179115272546,5.722554675192842e-19,6.071532165918825e-18,0.0207449257056501,0.0,0.012668817001466324,,2.7409987008577054e-19,0.0,0.0007045489827061701,0.0,2.4677261408705803e-19,0.1142220757739114,0.0,0.10613750128747816,0.002421315518920024
2024-02-23,2.322439707652946e-19,0.0226534153293812,0.0,4.1243518853270807e-19,1.60237692176955e-20,7.004263905991702e-19,1.0561802284459762e-18,0.026261943211346533,1.1984817635846987e-18,0.041930067157452906,0.0,3.2095563022924364e-19,0.0,9.741458068624652e-19,6.326113404390398e-20,1.6848969972346955e-19,1.0053582516107182e-18,0.04396050690725812,0.015042096636347509,0.0,0.0,0.0655859282352242,0.010716132317479785,0.0,4.609428665239557e-19,0.02335507705810445,0.0,0.01022604818796313,2.2149197399897022e-18,5.541164907219287e-19,6.868738634431014e-19,0.0017514732598789004,0.0,0.0,1.957225283357632e-19,9.240430886743054e-19,8.257872667928066e-19,2.245216485424094e-19,0.07244542083377714,0.0,0.009317400723295646,0.00757219570663635,5.811225193364698e-19,3.5144881633039845e-19,0.0,0.0,1.0349496278264085e-19,3.6851724957564046e-19,1.218938328618958e-18,0.05426137913501901,0.0,0.0,0.0,0.024041202293622645,0.010798979106848017,6.42207917236376e-19,1.0411519573214274e-19,0.026252748394019268,0.021781574766959088,1.3102901126222663e-18,2.279097803314266e-19,0.00215714533196461,0.00023358586641432144,0.033202543545499674,0.09043048438178093,4.867776076710541e-19,0.0065108310588527455,8.901617707841334e-19,1.1849292364286299e-18,5.174672739922413e-19,5.515753918801658e-19,5.818417779835681e-19,0.03093462675659984,0.026011655693192793,0.02580318856401616,0.04272338718545273,,0.00014867258276885165,3.9985746862404957e-19,3.4066418801384504e-19,,9.274312204633226e-19,2.8127285600844752e-19,2.234031483672331e-18,0.0,0.023387358984274496,1.8135554575914766e-18,0.010805940843699664,0.02328067154493038,0.0,0.012973389858302056,,2.9046244412808883e-19,4.0904705674369087e-19,0.008002993270424474,0.0,7.952940806916518e-19,0.08935406892778623,0.0,0.08579434868082708,0.0002915176625991611
2024-03-01,2.322439707652946e-19,0.0226534153293812,0.0,4.1243518853270807e-19,1.60237692176955e-20,7.004263905991702e-19,1.0561802284459762e-18,0.026261943211346533,1.1984817635846987e-18,0.041930067157452906,0.0,3.2095563022924364e-19,0.0,9.741458068624652e-19,6.326113404390398e-20,1.6848969972346955e-19,1.0053582516107182e-18,0.04396050690725812,0.015042096636347509,0.0,0.0,0.0655859282352242,0.010716132317479785,0.0,4.609428665239557e-19,0.02335507705810445,0.0,0.01022604818796313,2.2149197399897022e-18,5.541164907219287e-19,6.868738634431014e-19,0.0017514732598789004,0.0,0.0,1.957225283357632e-19,9.240430886743054e-19,8.257872667928066e-19,2.245216485424094e-19,0.07244542083377714,0.0,0.009317400723295646,0.00757219570663635,5.811225193364698e-19,3.5144881633039845e-19,0.0,0.0,1.0349496278264085e-19,3.6851724957564046e-19,1.218938328618958e-18,0.05426137913501901,0.0,0.0,0.0,0.024041202293622645,0.010798979106848017,6.42207917236376e-19,1.0411519573214274e-19,0.026252748394019268,0.021781574766959088,1.3102901126222663e-18,2.279097803314266e-19,0.00215714533196461,0.00023358586641432144,0.033202543545499674,0.09043048438178093,4.867776076710541e-19,0.0065108310588527455,8.901617707841334e-19,1.1849292364286299e-18,5.174672739922413e-19,5.515753918801658e-19,5.818417779835681e-19,0.03093462675659984,0.026011655693192793,0.02580318856401616,0.04272338718545273,,0.00014867258276885165,3.9985746862404957e-19,3.4066418801384504e-19,,9.274312204633226e-19,2.8127285600844752e-19,2.234031483672331e-18,0.0,0.023387358984274496,1.8135554575914766e-18,0.010805940843699664,0.02328067154493038,0.0,0.012973389858302056,,2.9046244412808883e-19,4.0904705674369087e-19,0.008002993270424474,0.0,7.952940806916518e-19,0.08935406892778623,0.0,0.08579434868082708,0.0002915176625991611
2024-03-08,2.322439707652946e-19,0.0226534153293812,0.0,4.1243518853270807e-19,1.60237692176955e-20,7.004263905991702e-19,1.0561802284459762e-18,0.026261943211346533,1.1984817635846987e-18,0.041930067157452906,0.0,3.2095563022924364e-19,0.0,9.741458068624652e-19,6.326113404390398e-20,1.6848969972346955e-19,1.0053582516107182e-18,0.04396050690725812,0.015042096636347509,0.0,0.0,0.0655859282352242,0.010716132317479785,0.0,4.609428665239557e-19,0.02335507705810445,0.0,0.01022604818796313,2.2149197399897022e-18,5.541164907219287e-19,6.868738634431014e-19,0.0017514732598789004,0.0,0.0,1.957225283357632e-19,9.240430886743054e-19,8.257872667928066e-19,2.245216485424094e-19,0.07244542083377714,0.0,0.009317400723295646,0.00757219570663635,5.811225193364698e-19,3.5144881633039845e-19,0.0,0.0,1.0349496278264085e-19,3.6851724957564046e-19,1.218938328618958e-18,0.05426137913501901,0.0,0.0,0.0,0.024041202293622645,0.010798979106848017,6.42207917236376e-19,1.0411519573214274e-19,0.026252748394019268,0.021781574766959088,1.3102901126222663e-18,2.279097803314266e-19,0.00215714533196461,0.00023358586641432144,0.033202543545499674,0.09043048438178093,4.867776076710541e-19,0.0065108310588527455,8.901617707841334e-19,1.1849292364286299e-18,5.174672739922413e-19,5.515753918801658e-19,5.818417779835681e-19,0.03093462675659984,0.026011655693192793,0.02580318856401616,0.04272338718545273,,0.00014867258276885165,3.9985746862404957e-19,3.4066418801384504e-19,,9.274312204633226e-19,2.8127285600844752e-19,2.234031483672331e-18,0.0,0.023387358984274496,1.8135554575914766e-18,0.010805940843699664,0.02328067154493038,0.0,0.012973389858302056,,2.9046244412808883e-19,4.0904705674369087e-19,0.008002993270424474,0.0,7.952940806916518e-19,0.08935406892778623,0.0,0.08579434868082708,0.0002915176625991611
2024-03-15,2.322439707652946e-19,0.0226534153293812,0.0,4.1243518853270807e-19,1.60237692176955e-20,7.004263905991702e-19,1.0561802284459762e-18,0.026261943211346533,1.1984817635846987e-18,0.041930067157452906,0.0,3.2095563022924364e-19,0.0,9.741458068624652e-19,6.326113404390398e-20,1.6848969972346955e-19,1.0053582516107182e-18,0.04396050690725812,0.015042096636347509,0.0,0.0,0.0655859282352242,0.010716132317479785,0.0,4.609428665239557e-19,0.02335507705810445,0.0,0.01022604818796313,2.2149197399897022e-18,5.541164907219287e-19,6.868738634431014e-19,0.0017514732598789004,0.0,0.0,1.957225283357632e-19,9.240430886743054e-19,8.257872667928066e-19,2.245216485424094e-19,0.07244542083377714,0.0,0.009317400723295646,0.00757219570663635,5.811225193364698e-19,3.5144881633039845e-19,0.0,0.0,1.0349496278264085e-19,3.6851724957564046e-19,1.218938328618958e-18,0.05426137913501901,0.0,0.0,0.0,0.024041202293622645,0.010798979106848017,6.42207917236376e-19,1.0411519573214274e-19,0.026252748394019268,0.021781574766959088,1.3102901126222663e-18,2.279097803314266e-19,0.00215714533196461,0.00023358586641432144,0.033202543545499674,0.09043048438178093,4.867776076710541e-19,0.0065108310588527455,8.901617707841334e-19,1.1849292364286299e-18,5.174672739922413e-19,5.515753918801658e-19,5.818417779835681e-19,0.03093462675659984,0.026011655693192793,0.02580318856401616,0.04272338718545273,,0.00014867258276885165,3.9985746862404957e-19,3.4066418801384504e-19,,9.274312204633226e-19,2.8127285600844752e-19,2.234031483672331e-18,0.0,0.023387358984274496,1.8135554575914766e-18,0.010805940843699664,0.02328067154493038,0.0,0.012973389858302056,,2.9046244412808883e-19,4.0904705674369087e-19,0.008002993270424474,0.0,7.952940806916518e-19,0.08935406892778623,0.0,0.08579434868082708,0.0002915176625991611
2024-03-22,2.322439707652946e-19,0.0226534153293812,0.0,4.1243518853270807e-19,1.60237692176955e-20,7.004263905991702e-19,1.0561802284459762e-18,0.026261943211346533,1.1984817635846987e-18,0.041930067157452906,0.0,3.2095563022924364e-19,0.0,9.741458068624652e-19,6.326113404390398e-20,1.6848969972346955e-19,1.0053582516107182e-18,0.04396050690725812,0.015042096636347509,0.0,0.0,0.0655859282352242,0.010716132317479785,0.0,4.609428665239557e-19,0.02335507705810445,0.0,0.01022604818796313,2.2149197399897022e-18,5.541164907219287e-19,6.868738634431014e-19,0.0017514732598789004,0.0,0.0,1.957225283357632e-19,9.240430886743054e-19,8.257872667928066e-19,2.245216485424094e-19,0.07244542083377714,0.0,0.009317400723295646,0.00757219570663635,5.811225193364698e-19,3.5144881633039845e-19,0.0,0.0,1.0349496278264085e-19,3.6851724957564046e-19,1.218938328618958e-18,0.05426137913501901,0.0,0.0,0.0,0.024041202293622645,0.010798979106848017,6.42207917236376e-19,1.0411519573214274e-19,0.026252748394019268,0.021781574766959088,1.3102901126222663e-18,2.279097803314266e-19,0.00215714533196461,0.00023358586641432144,0.033202543545499674,0.09043048438178093,4.867776076710541e-19,0.0065108310588527455,8.901617707841334e-19,1.1849292364286299e-18,5.174672739922413e-19,5.515753918801658e-19,5.818417779835681e-19,0.03093462675659984,0.026011655693192793,0.02580318856401616,0.04272338718545273,,0.00014867258276885165,3.9985746862404957e-19,3.4066418801384504e-19,,9.274312204633226e-19,2.8127285600844752e-19,2.234031483672331e-18,0.0,0.023387358984274496,1.8135554575914766e-18,0.010805940843699664,0.02328067154493038,0.0,0.012973389858302056,,2.9046244412808883e-19,4.0904705674369087e-19,0.008002993270424474,0.0,7.952940806916518e-19,0.08935406892778623,0.0,0.08579434868082708,0.0002915176625991611
2024-03-29,0.0,0.02507860123090158,0.002835786358567971,0.0,3.103811312634606e-19,0.0,1.2064575107849736e-19,0.029132372597550114,0.0,0.03882529689264351,1.1901819048954246e-19,2.83276076951323e-19,0.0,2.15513441170979e-19,5.726693965191304e-19,0.0,3.1038113126346066e-19,0.04349272888826261,0.016660475526752903,5.949842015409055e-19,0.0,0.061622239910793235,0.011983824063017992,0.0,5.704622268537981e-19,0.024303928190916962,5.862219236751995e-19,0.012222830410805584,0.0,7.82733567438197e-19,4.713838965473314e-19,0.004775915121201087,1.3116405802235973e-18,0.004067892306490167,3.8971027991220156e-19,0.0,0.0,8.644071840733268e-19,0.07001749737225696,1.4775080539063497e-19,0.007619428737928281,0.006116885048585623,0.0,8.301674124844377e-19,3.1517138055382323e-19,0.0003230018907155942,7.830920211369139e-19,2.1653167353965365e-19,0.0,0.05310690565340889,5.184592878948551e-19,1.6504537591253175e-18,0.0,0.02852174849743467,0.012280038799061425,0.0,9.250351025769195e-19,0.024179345897298466,0.02296888688262382,4.578313693912626e-19,4.171737879230562e-19,0.0030402974220536953,0.0,0.032382080096059446,0.08580756935218123,2.697235497952542e-19,0.008539287016246564,0.0,3.1038113126346066e-19,5.553448524413738e-19,1.8840838685884139e-19,4.442788422351938e-19,0.029787845396963244,0.02552159002580257,0.028285547677990873,0.04145224026949631,,1.734723475976807e-18,2.680959892062993e-19,2.0975540996161925e-19,,0.0,1.8678082626988648e-19,0.0,0.0,0.024038263494942907,0.0,0.013848453940859116,0.023133061175766367,0.0,0.013865725350399274,6.491943101651808e-19,0.0,0.0,0.009139042551107816,3.6296367929878096e-19,1.5967577195774887e-19,0.08190484710699161,0.0,0.07895314232957232,0.0001653765163492114
2024-04-05,0.0,0.02507860123090158,0.002835786358567971,0.0,3.103811312634606e-19,0.0,1.2064575107849736e-19,0.029132372597550114,0.0,0.03882529689264351,1.1901819048954246e-19,2.83276076951323e-19,0.0,2.15513441170979e-19,5.726693965191304e-19,0.0,3.1038113126346066e-19,0.04349272888826261,0.016660475526752903,5.949842015409055e-19,0.0,0.061622239910793235,0.011983824063017992,0.0,5.704622268537981e-19,0.024303928190916962,5.862219236751995e-19,0.012222830410805584,0.0,7.82733567438197e-19,4.713838965473314e-19,0.004775915121201087,1.3116405802235973e-18,0.004067892306490167,3.8971027991220156e-19,0.0,0.0,8.644071840733268e-19,0.07001749737225696,1.4775080539063497e-19,0.007619428737928281,0.006116885048585623,0.0,8.301674124844377e-19,3.1517138055382323e-19,0.0003230018907155942,7.830920211369139e-19,2.1653167353965365e-19,0.0,0.05310690565340889,5.184592878948551e-19,1.6504537591253175e-18,0.0,0.02852174849743467,0.012280038799061425,0.0,9.250351025769195e-19,0.024179345897298466,0.02296888688262382,4.578313693912626e-19,4.171737879230562e-19,0.0030402974220536953,0.0,0.032382080096059446,0.08580756935218123,2.697235497952542e-19,0.008539287016246564,0.0,3.1038113126346066e-19,5.553448524413738e-19,1.8840838685884139e-19,4.442788422351938e-19,0.029787845396963244,0.02552159002580257,0.028285547677990873,0.04145224026949631,,1.734723475976807e-18,2.680959892062993e-19,2.0975540996161925e-19,,0.0,1.8678082626988648e-19,0.0,0.0,0.024038263494942907,0.0,0.013848453940859116,0.023133061175766367,0.0,0.013865725350399274,6.491943101651808e-19,0.0,0.0,0.009139042551107816,3.6296367929878096e-19,1.5967577195774887e-19,0.08190484710699161,0.0,0.07895314232957232,0.0001653765163492114
2024-04-12,0.0,0.02507860123090158,0.002835786358567971,0.0,3.103811312634606e-19,0.0,1.2064575107849736e-19,0.029132372597550114,0.0,0.03882529689264351,1.1901819048954246e-19,2.83276076951323e-19,0.0,2.15513441170979e-19,5.726693965191304e-19,0.0,3.1038113126346066e-19,0.04349272888826261,0.016660475526752903,5.949842015409055e-19,0.0,0.061622239910793235,0.011983824063017992,0.0,5.704622268537981e-19,0.024303928190916962,5.862219236751995e-19,0.012222830410805584,0.0,7.82733567438197e-19,4.713838965473314e-19,0.004775915121201087,1.3116405802235973e-18,0.004067892306490167,3.8971027991220156e-19,0.0,0.0,8.644071840733268e-19,0.07001749737225696,1.4775080539063497e-19,0.007619428737928281,0.006116885048585623,0.0,8.301674124844377e-19,3.1517138055382323e-19,0.0003230018907155942,7.830920211369139e-19,2.1653167353965365e-19,0.0,0.05310690565340889,5.184592878948551e-19,1.6504537591253175e-18,0.0,0.02852174849743467,0.012280038799061425,0.0,9.250351025769195e-19,0.024179345897298466,0.02296888688262382,4.578313693912626e-19,4.171737879230562e-19,0.0030402974220536953,0.0,0.032382080096059446,0.08580756935218123,2.697235497952542e-19,0.008539287016246564,0.0,3.1038113126346066e-19,5.553448524413738e-19,1.8840838685884139e-19,4.442788422351938e-19,0.029787845396963244,0.02552159002580257,0.028285547677990873,0.04145224026949631,,1.734723475976807e-18,2.680959892062993e-19,2.0975540996161925e-19,,0.0,1.8678082626988648e-19,0.0,0.0,0.024038263494942907,0.0,0.013848453940859116,0.023133061175766367,0.0,0.013865725350399274,6.491943101651808e-19,0.0,0.0,0.009139042551107816,3.6296367929878096e-19,1.5967577195774887e-19,0.08190484710699161,0.0,0.07895314232957232,0.0001653765163492114
2024-04-19,0.0,0.02507860123090158,0.002835786358567971,0.0,3.103811312634606e-19,0.0,1.2064575107849736e-19,0.029132372597550114,0.0,0.03882529689264351,1.1901819048954246e-19,2.83276076951323e-19,0.0,2.15513441170979e-19,5.726693965191304e-19,0.0,3.1038113126346066e-19,0.04349272888826261,0.016660475526752903,5.949842015409055e-19,0.0,0.061622239910793235,0.011983824063017992,0.0,5.704622268537981e-19,0.024303928190916962,5.862219236751995e-19,0.012222830410805584,0.0,7.82733567438197e-19,4.713838965473314e-19,0.004775915121201087,1.3116405802235973e-18,0.004067892306490167,3.8971027991220156e-19,0.0,0.0,8.644071840733268e-19,0.07001749737225696,1.4775080539063497e-19,0.007619428737928281,0.006116885048585623,0.0,8.301674124844377e-19,3.1517138055382323e-19,0.0003230018907155942,7.830920211369139e-19,2.1653167353965365e-19,0.0,0.05310690565340889,5.184592878948551e-19,1.6504537591253175e-18,0.0,0.02852174849743467,0.012280038799061425,0.0,9.250351025769195e-19,0.024179345897298466,0.02296888688262382,4.578313693912626e-19,4.171737879230562e-19,0.0030402974220536953,0.0,0.032382080096059446,0.08580756935218123,2.697235497952542e-19,0.008539287016246564,0.0,3.1038113126346066e-19,5.553448524413738e-19,1.8840838685884139e-19,4.442788422351938e-19,0.029787845396963244,0.02552159002580257,0.028285547677990873,0.04145224026949631,,1.734723475976807e-18,2.680959892062993e-19,2.0975540996161925e-19,,0.0,1.8678082626988648e-19,0.0,0.0,0.024038263494942907,0.0,0.013848453940859116,0.023133061175766367,0.0,0.013865725350399274,6.491943101651808e-19,0.0,0.0,0.009139042551107816,3.6296367929878096e-19,1.5967577195774887e-19,0.08190484710699161,0.0,0.07895314232957232,0.0001653765163492114
2024-04-26,0.0,0.0073949920425628495,0.0019092205594618615,0.0,0.0,0.0,0.0,0.013761936680334501,7.5814900670452e-19,0.05742685589167653,8.621402042987555e-19,0.0,0.0,0.0,2.2237433885162216e-19,1.365206346273092e-19,0.0,0.04039401065321272,0.010391900484535586,0.0,5.509457528508506e-05,0.0784561803915367,0.0,4.057833006467311e-19,2.3872395511959037e-19,0.020631272646756085,0.0,0.006128159295243835,2.0415340249776607e-19,0.0,3.471441723681408e-19,0.0,2.3872395511959037e-19,0.002409397027999498,0.0,0.0,0.0,9.992765433616775e-06,0.08548393394073188,4.532171456929718e-19,0.0027527861582287666,0.0006087859776665102,0.0,2.905868198201463e-19,2.4947939316375977e-19,0.0,0.0,2.1883520622489502e-20,3.742492266802784e-19,0.06297361313598134,1.2118023036928619e-19,1.8948311652173497e-18,0.0,0.004804379796100308,0.0,0.0,5.3417594588942164e-20,0.02046178554884802,0.013871261940847843,0.0,1.780615410182002e-20,0.006797533748362217,0.0,0.03537090415547344,0.11002814410723483,0.0,0.007846571887394354,9.362533086896851e-20,0.0,6.995098784259298e-19,0.0,0.0,0.03959073221188847,0.016884542573648142,0.01276979364557922,0.043709408125294114,,0.0,4.8988574934627116e-20,4.555643896166913e-19,,2.3872395511959037e-19,6.18194715489517e-19,1.850785451960126e-18,0.0,0.019070351673831355,1.498419745902337e-18,0.006236901685103905,0.021399192745472126,0.0,0.016861009066251112,6.452997698016546e-19,4.188789752130863e-19,0.0,0.0081944076003291,3.471441723681408e-19,3.651257191785247e-19,0.1182911201633286,3.742492266802784e-19,0.10614043909235113,0.0008833880060144014
2024-05-03,0.0,0.0073949920425628495,0.0019092205594618615,0.0,0.0,0.0,0.0,0.013761936680334501,7.5814900670452e-19,0.05742685589167653,8.621402042987555e-19,0.0,0.0,0.0,2.2237433885162216e-19,1.365206346273092e-19,0.0,0.04039401065321272,0.010391900484535586,0.0,5.509457528508506e-05,0.0784561803915367,0.0,4.057833006467311e-19,2.3872395511959037e-19,0.020631272646756085,0.0,0.006128159295243835,2.0415340249776607e-19,0.0,3.471441723681408e-19,0.0,2.3872395511959037e-19,0.002409397027999498,0.0,0.0,0.0,9.992765433616775e-06,0.08548393394073188,4.532171456929718e-19,0.0027527861582287666,0.0006087859776665102,0.0,2.905868198201463e-19,2.4947939316375977e-19,0.0,0.0,2.1883520622489502e-20,3.742492266802784e-19,0.06297361313598134,1.2118023036928619e-19,1.8948311652173497e-18,0.0,0.004804379796100308,0.0,0.0,5.3417594588942164e-20,0.02046178554884802,0.013871261940847843,0.0,1.780615410182002e-20,0.006797533748362217,0.0,0.03537090415547344,0.11002814410723483,0.0,0.007846571887394354,9.362533086896851e-20,0.0,6.995098784259298e-19,0.0,0.0,0.03959073221188847,0.016884542573648142,0.01276979364557922,0.043709408125294114,,0.0,4.8988574934627116e-20,4.555643896166913e-19,,2.3872395511959037e-19,6.18194715489517e-19,1.850785451960126e-18,0.0,0.019070351673831355,1.498419745902337e-18,0.006236901685103905,0.021399192745472126,0.0,0.016861009066251112,6.452997698016546e-19,4.188789752130863e-19,0.0,0.0081944076003291,3.471441723681408e-19,3.651257191785247e-19,0.1182911201633286,3.742492266802784e-19,0.10614043909235113,0.0008833880060144014
